cleaned_text,sentiment,emotion,sentiment_conf,emotion_conf
senior traditional main they candidate western center center,Neutral,neutral,0.6,0.6
room month daughter end hold board camera however ahead consider card grow person animal,Neutral,neutral,0.6,0.6
avoid professional weight choice administration leave measure car short this,Neutral,neutral,0.6,0.6
collection chair technology usually prevent participant interest never,Neutral,neutral,0.6,0.6
mean issue decision me head court challenge only happy act today pretty,Positive,joy,0.85,0.8
energy stop soldier good source appear watch subject stock speak number number city learn peace support worry think baby,Positive,joy,0.85,0.8
describe reveal leg blood begin any recognize,Neutral,neutral,0.6,0.6
type air third tonight myself miss training yes rule agent,Neutral,neutral,0.6,0.6
series full home chance budget box town collection which chance,Neutral,neutral,0.6,0.6
really weight during total back admit start position plan,Neutral,neutral,0.6,0.6
probably main these catch need less line around else speech movie,Neutral,neutral,0.6,0.6
despite task phone just spend fight know police,Neutral,neutral,0.6,0.6
scene sure sometimes their foot,Neutral,neutral,0.6,0.6
defense think receive mouth spend become score owner final,Neutral,neutral,0.6,0.6
or memory charge once western mind program myself window start voice can,Neutral,neutral,0.6,0.6
attack this choice arrive speak however tend gun look stop sing cut set until others ready,Neutral,neutral,0.6,0.6
region town ahead success republican condition writer everyone music,Neutral,neutral,0.6,0.6
turn country peace citizen law current who tonight goal north student ability consumer but include finish assume,Neutral,neutral,0.6,0.6
two floor board others young method else also term cut control full job,Neutral,neutral,0.6,0.6
agency hear thing theory so great wear one hour throughout bed off game rather,Positive,joy,0.85,0.8
future herself guy good sport specific total nor degree use time walk care piece student last dog southern thus after,Positive,joy,0.85,0.8
miss family sign station trial poor concern land floor suffer,Neutral,neutral,0.6,0.6
heavy buy this buy voice week machine after improve market hundred,Neutral,neutral,0.6,0.6
relationship his low herself wife success cultural war learn address,Neutral,neutral,0.6,0.6
sister worker somebody scene by table current far arrive painting and week do tv support production,Neutral,neutral,0.6,0.6
health necessary friend mr despite risk,Neutral,neutral,0.6,0.6
much skill account support opportunity west employee box relate discover pay democratic cold,Neutral,neutral,0.6,0.6
area cultural until plant girl black believe police back race structure too water eat add should likely,Neutral,neutral,0.6,0.6
gas theory general local serve generation expert smile become grow themselves cost,Neutral,neutral,0.6,0.6
bit school hotel guy start move ball music summer than read here maintain person,Neutral,neutral,0.6,0.6
far husband second foreign land here you number,Neutral,neutral,0.6,0.6
create music down natural able allow pull that also,Neutral,neutral,0.6,0.6
increase and fall professional perhaps follow site plant subject program alone individual station,Neutral,neutral,0.6,0.6
exactly skin human drive appear,Neutral,neutral,0.6,0.6
for between past law bar run management majority,Neutral,neutral,0.6,0.6
organization recognize college catch experience room two sign environmental energy half camera century,Neutral,neutral,0.6,0.6
nation catch chair every best finish method low teacher interview herself up star,Positive,joy,0.85,0.8
again development power war song near ahead force marriage effect yes drug couple indicate like,Neutral,neutral,0.6,0.6
capital window country popular life page child catch loss laugh defense southern low wife reflect sort red compare outside,Neutral,neutral,0.6,0.6
time may manage serious along decision statement add stock collection,Neutral,neutral,0.6,0.6
support base case again picture again food difference different focus lead important perform language chair single other american maybe southern,Neutral,neutral,0.6,0.6
raise significant story worker player board sort anyone certainly compare life eat street writer,Neutral,neutral,0.6,0.6
like wind edge center plant discuss son treat tax lose dinner million sometimes tv plan,Neutral,neutral,0.6,0.6
help own scientist true before,Neutral,neutral,0.6,0.6
boy nice listen member weight,Neutral,neutral,0.6,0.6
political line sell respond player middle thought time task employee movement game realize system money campaign situation floor represent daughter meet interesting cell,Neutral,neutral,0.6,0.6
skill painting reason executive sign my get official sure television body stage gas manage control join,Neutral,neutral,0.6,0.6
majority century modern past exist while it foot arrive,Neutral,neutral,0.6,0.6
example tree for level significant agency coach part rich vote miss song eight late able here,Neutral,neutral,0.6,0.6
reason wait movie office operation month budget long prepare,Neutral,neutral,0.6,0.6
house onto hold well upon local something station itself hospital discussion both skin fish,Neutral,neutral,0.6,0.6
manage there begin live action represent pick hospital why as three various,Neutral,neutral,0.6,0.6
bill grow its increase power memory statement music entire return,Neutral,neutral,0.6,0.6
general but radio consumer but western form laugh notice station important grow soldier soldier some available decade product process yard,Neutral,neutral,0.6,0.6
international away season eight on first less by director mr sense,Neutral,neutral,0.6,0.6
during state pretty green send impact stand seat,Neutral,neutral,0.6,0.6
hundred threat air red floor discuss fly road we unit leader,Neutral,neutral,0.6,0.6
remain response game consider deal down you,Neutral,neutral,0.6,0.6
they significant answer word service person some check choice whether scientist street among wall,Neutral,neutral,0.6,0.6
stuff read can receive history article hot long identify right piece happy site civil suggest,Positive,joy,0.85,0.8
two everything factor course threat happen,Neutral,neutral,0.6,0.6
owner conference central her change check operation appear civil itself,Neutral,neutral,0.6,0.6
fall single history drop from project win word occur resource until out fall,Neutral,neutral,0.6,0.6
right quickly fill consumer agency significant student example open firm,Neutral,neutral,0.6,0.6
allow imagine night item choose yet go go surface money thousand individual eat level certain ahead exactly,Neutral,neutral,0.6,0.6
adult class suggest performance tonight strong staff ask gun bag star word deep follow necessary what,Neutral,neutral,0.6,0.6
themselves return add part wall do need source spend month officer son down study,Neutral,neutral,0.6,0.6
season get very as maintain sign wind return,Neutral,neutral,0.6,0.6
